0,1,2,3,4,5,6,7,8,9
10279 days,cynthia,miller,2943,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-07-03,f,,
12074 days,john,sanchez,5775,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,2020-10-21,m,,
9118 days,amber,conway,3514,_universidad_de_palermo,licenciatura_en_psicología,2020-09-14,f,,
35343 days,theresa,lee,7404,_universidad_de_palermo,ciencias_veterinarias,2020-02-20,f,,
33161 days,kristin,ferguson,1712,universidad_nacional_de_tres_de_febrero,agronomía,2020-04-18,f,,
38058 days,brandon,harmon,3313,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,2020-02-13,m,,
9323 days,jared,jackson,3206,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-07-05,m,,
38712 days,william,cherry,6385,_universidad_de_palermo,diseño_de_imagen_y_sonido,2020-11-09,m,,
10923 days,misty,deleon,6032,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2020-05-29,f,,
32035 days,steve,adkins,6443,_universidad_de_palermo,agronomía,2020-10-09,m,,
41576 days,victor,richardson,9013,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-07-15,m,,
34793 days,krista,contreras,5545,_universidad_de_palermo,diseño_industrial,2020-05-12,f,,
37034 days,kyle,miller,6307,_universidad_de_palermo,licenciatura_en_musicoterapia,2020-01-09,m,,
36647 days,rachel,rice,8326,_universidad_de_palermo,agronomía,2020-08-04,f,,
35109 days,russell,booker,1832,_universidad_de_palermo,actuario_,2020-04-12,m,,
33348 days,frances,grant,6216,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,2020-05-11,f,,
18631 days,ronald,smith,5570,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-10-09,m,,
28535 days,matthew,schaefer,3025,_universidad_de_palermo,licenciatura_en_musicoterapia,2020-09-21,m,,
41917 days,aaron,lawrence,8407,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-10-22,m,,
38724 days,anthony,richards,1878,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,2020-11-18,m,,
22206 days,greg,love,6367,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-05-24,m,,
17111 days,sheila,mendoza,4132,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,2020-12-11,f,,
29654 days,jamie,richardson,2409,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-09-11,m,,
15917 days,tracy,sherman,3731,_universidad_de_palermo,técnico_para_bioterios_,2020-12-21,f,,
27105 days,troy,rose,5595,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-12-22,m,,
41979 days,victoria,porter,4126,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-02-13,f,,
26206 days,christopher,morris,6474,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-06-03,m,,
42610 days,roger,christian,2340,_universidad_de_palermo,diseño_industrial,2020-07-02,m,,
32345 days,david,allison,7105,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-06-17,m,,
24825 days,thomas,adams,7305,_universidad_de_palermo,ingeniería_mecánica,2020-04-03,m,,
23965 days,jonathan,ochoa,1686,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2020-02-08,m,,
38213 days,wesley,roberts,2764,_universidad_de_palermo,licenciatura_en_artes,2020-07-14,m,,
14198 days,gregory,butler,6409,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-12-18,m,,
27696 days,ashlee,stout,3066,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-05-13,f,,
37505 days,robert,carpenter,8424,_universidad_de_palermo,licenciatura_en_administración_,2020-09-03,m,,
9698 days,brandon,thompson,5731,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-12-07,m,,
35024 days,joshua,mcdonald,3531,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-06-21,m,,
18799 days,john,boyer,4724,_universidad_de_palermo,bioquímica,2020-10-04,m,,
8901 days,michael,cochran,6331,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-11-15,m,,
28879 days,sharon,fuentes,6430,_universidad_de_palermo,licenciatura_en_sociología_,2020-08-30,f,,
39658 days,brett,chang,4163,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-05-03,m,,
38163 days,julia,lewis,1682,_universidad_de_palermo,medicina,2020-11-30,f,,
37861 days,alejandro,walton,5595,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2020-10-30,m,,
34565 days,travis,acevedo,6640,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2020-01-13,m,,
31310 days,matthew,hernandez,9409,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-11-29,m,,
11043 days,andrew,bell,5632,universidad_nacional_de_tres_de_febrero,bioquímica,2020-05-31,m,,
9402 days,jason,mack,3285,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-09-14,m,,
39696 days,jennifer,zamora,9011,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-10-08,f,,
38733 days,cynthia,shah,2828,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-10-01,f,,
41338 days,judith,humphrey,9120,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-07-04,f,,
39592 days,judy,savage,2505,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-08-11,f,,
32436 days,colleen,beard,6103,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-04-20,f,,
20033 days,jessica,burke,7303,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,2020-06-14,f,,
42159 days,cindy,kramer,1742,_universidad_de_palermo,medicina,2020-08-11,f,,
15390 days,rebecca,long,2845,_universidad_de_palermo,ingeniería_mecánica,2020-05-03,f,,
43370 days,juan,lewis,3731,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-11-13,m,,
27984 days,dawn,robinson,5317,_universidad_de_palermo,licenciatura_en_administración_,2020-02-29,f,,
14385 days,robin,brewer,3501,_universidad_de_palermo,ingeniería_mecánica,2020-08-05,f,,
20203 days,yvette,brown,1611,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-06-20,f,,
10886 days,kirk,jackson,5555,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-07-05,m,,
23795 days,theresa,allen,6513,_universidad_de_palermo,medicina,2020-10-22,f,,
34533 days,jasmine,jacobs,2703,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2020-06-09,f,,
35731 days,mark,anthony,1882,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-02-12,m,,
42301 days,kathleen,weber,1890,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-05-11,f,,
19323 days,kayla,holt,3220,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-10-19,f,,
10839 days,laura,hodges,3446,_universidad_de_palermo,bioquímica,2020-11-04,f,,
8562 days,kevin,phillips,6341,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-06-29,m,,
34254 days,kevin,patterson,7639,_universidad_de_palermo,medicina,2020-09-08,m,,
22244 days,darrell,alvarez,3199,_universidad_de_palermo,técnico_para_bioterios_,2020-05-14,m,,
35552 days,nancy,smith,8418,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-05-21,f,,
41363 days,patricia,chapman,5571,universidad_nacional_de_tres_de_febrero,arquitectura,2020-04-26,f,,
29026 days,elizabeth,miller,9011,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-11-26,f,,
25513 days,kevin,nunez,9101,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-04-11,m,,
29630 days,vanessa,roberts,8411,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-06-07,f,,
39786 days,lisa,mercado,9020,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,2020-12-01,f,,
18046 days,michael,cain,7169,universidad_nacional_de_tres_de_febrero,actuario_,2020-08-16,m,,
10802 days,elaine,cook,5425,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-10-30,f,,
36370 days,brittany,campos,7245,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-05-30,f,,
41018 days,larry,ferguson,9410,universidad_nacional_de_tres_de_febrero,medicina,2020-10-11,m,,
23848 days,deborah,dawson,7311,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,2020-03-18,f,,
36414 days,melissa,wall,6365,universidad_nacional_de_tres_de_febrero,bioquímica,2020-03-04,f,,
37239 days,sherry,sharp,8424,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,2020-10-23,f,,
19392 days,eric,davidson,5313,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-07-15,m,,
29381 days,zachary,mccarthy,6216,universidad_nacional_de_tres_de_febrero,bioquímica,2020-11-23,m,,
37606 days,jenny,thomas,4606,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-09-25,f,,
21779 days,elizabeth,johnson,6231,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-11-19,f,,
40137 days,john,mullen,7623,_universidad_de_palermo,medicina,2020-08-17,m,,
40160 days,rachel,nunez,8000,_universidad_de_palermo,diseño_industrial,2020-05-05,f,,
38666 days,david,leonard,7519,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-02-14,m,,
38465 days,dawn,diaz,3443,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-01-14,f,,
17009 days,holly,phillips,9050,_universidad_de_palermo,actuario_,2020-05-18,f,,
42552 days,wanda,brown,8360,_universidad_de_palermo,bioquímica,2020-06-02,f,,
41219 days,rita,berry,5505,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-05-09,f,,
16522 days,danielle,dixon,7214,universidad_nacional_de_tres_de_febrero,contador_público_,2020-11-02,f,,
40611 days,kristina,hubbard,3511,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-05-11,f,,
26674 days,christopher,perkins,6339,_universidad_de_palermo,medicina,2020-02-19,m,,
40920 days,angela,donovan,1900,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,2020-04-11,f,,
32908 days,lori,montgomery,4230,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-03-27,f,,
34182 days,eric,campbell,3555,_universidad_de_palermo,agronomía,2020-12-23,m,,
25866 days,charles,watkins,2852,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-02-24,m,,
9467 days,teresa,hill,5363,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-06-14,f,,
40101 days,julia,morris,3174,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,2020-02-04,f,,
42146 days,stephanie,yang,6620,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,2020-03-29,f,,
28601 days,jade,perry,3105,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-10-15,f,,
30170 days,benjamin,martinez,5417,_universidad_de_palermo,diseño_de_imagen_y_sonido,2020-03-27,m,,
29753 days,george,chase,5750,_universidad_de_palermo,medicina,2020-03-15,m,,
25611 days,john,jordan,7201,universidad_nacional_de_tres_de_febrero,medicina,2020-12-01,m,,
41946 days,stacey,black,5333,_universidad_de_palermo,arquitectura,2020-08-09,f,,
14222 days,kaitlyn,bowers,3229,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,2020-05-28,f,,
8890 days,jennifer,shaffer,3466,universidad_nacional_de_tres_de_febrero,farmacia,2020-09-09,f,,
42341 days,mary,moreno,6555,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-04-04,f,,
13891 days,amber,perez,2324,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-05-15,f,,
20825 days,frederick,carter,5611,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-05-03,m,,
41676 days,levi,mills,3155,_universidad_de_palermo,arquitectura,2020-12-10,m,,
38834 days,helen,joseph,7153,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-01-16,f,,
35584 days,amber,lopez,2713,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2020-11-16,f,,
28254 days,eric,dickson,8308,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-05-01,m,,
38821 days,james,butler,9021,_universidad_de_palermo,contador_público_,2020-12-18,m,,
39855 days,terri,glover,2303,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-11-20,f,,
41777 days,keith,diaz,3470,universidad_nacional_de_tres_de_febrero,medicina,2020-10-08,m,,
38634 days,robin,mueller,5405,_universidad_de_palermo,licenciatura_en_administración_,2020-07-05,f,,
29497 days,ricky,baker,4155,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-12-20,m,,
39566 days,john,gibson,1727,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-02-10,m,,
35280 days,sarah,foster,1676,_universidad_de_palermo,ingeniería_electrónica,2020-10-26,f,,
8625 days,keith,sawyer,1731,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-07-20,m,,
32880 days,david,richardson,4137,universidad_nacional_de_tres_de_febrero,bioquímica,2020-02-12,m,,
28133 days,sarah,sutton,1684,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-05-14,f,,
43082 days,john,lynch,3137,_universidad_de_palermo,farmacia,2020-12-19,m,,
39169 days,angela,barnes,3081,_universidad_de_palermo,farmacia,2020-12-30,f,,
10873 days,david,wiggins,4146,_universidad_de_palermo,licenciatura_en_psicología,2020-01-11,m,,
23956 days,jason,brown,5261,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-04-11,m,,
38931 days,earl,kim,8416,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,2020-05-29,m,,
40932 days,jeremy,brown,4601,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-01-15,m,,
27395 days,brian,burns,2808,universidad_nacional_de_tres_de_febrero,actuario_,2020-02-19,m,,
13658 days,elizabeth,williams,6315,_universidad_de_palermo,técnico_para_bioterios_,2020-09-02,f,,
31652 days,brenda,cruz,3150,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-09-13,f,,
17957 days,dennis,jones,6700,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-07-26,m,,
26628 days,amy,peterson,3503,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-07-22,f,,
26996 days,fernando,jones,5507,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-06-12,m,,
25469 days,paula,bailey,2521,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-09-14,f,,
37202 days,kristina,shields,6073,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,2020-09-04,f,,
30937 days,patrick,garcia,8353,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-04-18,m,,
43187 days,krista,leonard,5447,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,2020-10-02,f,,
39267 days,christina,duran,5705,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-09-20,f,,
29997 days,brooke,white,1907,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-08-25,f,,
37824 days,rhonda,page,8514,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-10-23,f,,
35583 days,nathaniel,ross,7515,universidad_nacional_de_tres_de_febrero,farmacia,2020-02-23,m,,
23999 days,ian,francis,3360,universidad_nacional_de_tres_de_febrero,contador_público_,2020-10-12,m,,
20706 days,bethany,gillespie,1770,universidad_nacional_de_tres_de_febrero,arquitectura,2020-03-28,f,,
27539 days,karen,yang,2438,_universidad_de_palermo,ingeniería_electrónica,2020-09-23,f,,
39649 days,whitney,bailey,2600,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-07-02,f,,
11317 days,timothy,palmer,3716,_universidad_de_palermo,diseño_industrial,2020-08-03,m,,
24287 days,mrs.,melissa,1765,_universidad_de_palermo,agronomía,2020-06-23,f,,
37256 days,kellie,dillon,5355,_universidad_de_palermo,ciencias_veterinarias,2020-07-05,f,,
41769 days,margaret,hutchinson,3338,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-03-14,f,,
25550 days,richard,spencer,3038,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-02-11,m,,
31201 days,susan,wilson,7531,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-07-16,f,,
28478 days,stephen,malone,9019,_universidad_de_palermo,actuario_,2020-10-10,m,,
35948 days,deborah,oneill,1676,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,2020-12-25,f,,
16222 days,sandra,kelley,5442,_universidad_de_palermo,ingeniería_en_informática,2020-11-11,f,,
39921 days,james,campbell,5779,_universidad_de_palermo,licenciatura_en_psicología,2020-05-22,m,,
41458 days,sandra,espinoza,9225,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-07-12,f,,
25582 days,dr.,jessica,5515,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-07-08,f,,
36135 days,lauren,good,3220,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,2020-07-11,f,,
38120 days,donna,webb,5435,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-08-19,f,,
36990 days,sherri,stevenson,3583,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-04-14,f,,
18650 days,angela,phillips,7412,_universidad_de_palermo,contador_público_,2020-02-06,f,,
8567 days,brendan,hogan,6501,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-04-19,m,,
24736 days,kathy,sanchez,6601,universidad_nacional_de_tres_de_febrero,bioquímica,2020-11-08,f,,
37380 days,david,chavez,6269,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,2020-06-01,m,,
27059 days,anna,mcdowell,9223,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-12-07,f,,
22862 days,douglas,fernandez,8133,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-11-08,m,,
33330 days,heather,campbell,3132,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-11-09,f,,
13954 days,connie,johnson,6601,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,2020-06-27,f,,
34951 days,barbara,beard,7207,_universidad_de_palermo,licenciatura_en_sociología_,2020-09-14,f,,
20940 days,sergio,medina,1627,universidad_nacional_de_tres_de_febrero,bioquímica,2020-11-03,m,,
20515 days,david,frazier,5724,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-10-23,m,,
42440 days,matthew,mendez,6472,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-08-07,m,,
41247 days,lisa,osborne,9120,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-05-12,f,,
17469 days,cassandra,smith,3372,_universidad_de_palermo,licenciatura_en_psicología,2020-10-26,f,,
37463 days,daniel,chase,5449,universidad_nacional_de_tres_de_febrero,arquitectura,2020-11-15,m,,
30804 days,sandy,peterson,9409,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-05-28,f,,
19310 days,lauren,schneider,7500,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,2020-08-29,f,,
20348 days,david,campos,2000,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-11-09,m,,
38959 days,renee,ward,6237,_universidad_de_palermo,ciencias_veterinarias,2020-02-17,f,,
34667 days,brandi,washington,1808,_universidad_de_palermo,contador_público_,2020-06-29,f,,
34021 days,rebecca,duran,4168,universidad_nacional_de_tres_de_febrero,arquitectura,2020-11-30,f,,
18233 days,patricia,hall,1768,_universidad_de_palermo,diseño_industrial,2021-01-01,f,,
41333 days,andrea,dunn,5736,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-12-11,f,,
39000 days,caitlin,foster,8415,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-03-27,f,,
40255 days,cody,morgan,3465,_universidad_de_palermo,diseño_de_imagen_y_sonido,2020-10-28,m,,
9477 days,jimmy,calderon,7300,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,2020-09-17,m,,
16414 days,timothy,martin,6405,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2020-11-26,m,,
39453 days,michael,collins,5871,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2020-11-04,m,,
16317 days,christina,ramos,4174,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-01-10,f,,
15524 days,brandon,shaw,3156,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-03-10,m,,
19057 days,martha,thomas,3416,universidad_nacional_de_tres_de_febrero,bioquímica,2020-01-30,f,,
29950 days,ellen,murray,6341,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-11-15,f,,
40261 days,wanda,oneal,7545,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo_,2020-08-05,f,,
18360 days,deborah,wilson,3620,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-02-10,f,,
22505 days,spencer,thomas,3486,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-05-17,m,,
41467 days,dillon,hughes,3083,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-05-13,m,,
36666 days,rhonda,farley,6443,_universidad_de_palermo,ciencias_veterinarias,2020-07-10,f,,
22505 days,dr.,kevin,1925,_universidad_de_palermo,licenciatura_en_musicoterapia,2020-06-23,m,,
10963 days,joshua,rice,1825,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,2020-12-08,m,,
37936 days,victor,lee,7130,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-08-15,m,,
8012 days,chelsea,bowers,3441,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-10-16,f,,
20138 days,jennifer,smith,5260,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-04-30,f,,
18522 days,john,henry,5571,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-10-01,m,,
32132 days,katherine,serrano,1742,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-02-13,f,,
20528 days,becky,chase,3454,_universidad_de_palermo,ciencias_veterinarias,2020-08-07,f,,
28610 days,thomas,buckley,7226,_universidad_de_palermo,licenciatura_en_artes,2020-08-22,m,,
42156 days,richard,griffin,5266,_universidad_de_palermo,contador_público_,2020-05-09,m,,
33933 days,joel,campos,6216,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,2020-06-18,m,,
33986 days,richard,walls,3287,_universidad_de_palermo,contador_público_,2020-01-26,m,,
39315 days,emily,brown,1684,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-10-28,f,,
24210 days,michael,riley,1834,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-06-28,m,,
14614 days,lisa,rodriguez,3337,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2020-11-27,f,,
40431 days,brian,wright,2761,_universidad_de_palermo,técnico_para_bioterios_,2020-03-11,m,,
9310 days,tara,garcia,6330,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-09-16,f,,
37440 days,cynthia,cochran,8303,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-12-02,f,,
28966 days,david,hoover,8206,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-07-13,m,,
35132 days,megan,williams,3505,_universidad_de_palermo,ciencias_veterinarias,2020-03-29,f,,
26051 days,lauren,booker,5591,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-02-11,f,,
20892 days,catherine,hill,3054,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-09-27,f,,
43343 days,sara,brooks,5707,_universidad_de_palermo,ciencias_veterinarias,2020-10-20,f,,
36815 days,michelle,cox,2101,_universidad_de_palermo,contador_público_,2020-04-28,f,,
40555 days,brittany,hooper,6627,_universidad_de_palermo,diseño_industrial,2020-04-12,f,,
14852 days,justin,curtis,2707,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-05-20,m,,
14265 days,lindsey,kelley,8347,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,2020-08-13,f,,
42765 days,benjamin,alexander,5722,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-09-26,m,,
41545 days,jaime,martin,7631,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-09-01,f,,
31726 days,philip,williams,3574,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,2020-06-30,m,,
11482 days,robert,gibson,8166,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-03-05,m,,
8057 days,kenneth,decker,8366,_universidad_de_palermo,licenciatura_en_musicoterapia,2020-12-17,m,,
17829 days,william,robinson,4724,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-05-27,m,,
31901 days,tina,marshall,3580,_universidad_de_palermo,diseño_de_imagen_y_sonido,2020-10-29,f,,
34558 days,daniel,pena,7247,_universidad_de_palermo,medicina,2020-03-23,m,,
24267 days,erica,peterson,2218,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-09-19,f,,
25185 days,gregory,davidson,2451,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-09-23,m,,
41532 days,bianca,nixon,1836,universidad_nacional_de_tres_de_febrero,actuario_,2020-11-04,f,,
35043 days,whitney,brown,6474,_universidad_de_palermo,medicina,2020-04-28,f,,
14819 days,timothy,austin,1832,_universidad_de_palermo,licenciatura_en_administración_,2020-04-15,m,,
23253 days,jessica,hall,6507,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-01-15,f,,
37244 days,lisa,clark,5710,_universidad_de_palermo,licenciatura_en_musicoterapia,2020-11-24,f,,
10497 days,jeremy,molina,9053,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,2020-11-02,m,,
25092 days,yvonne,hurley,8212,_universidad_de_palermo,licenciatura_en_sociología_,2020-04-11,f,,
41328 days,anthony,bradshaw,5557,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-09-17,m,,
17457 days,timothy,quinn,3206,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-05-23,m,,
16856 days,steve,mccann,5731,universidad_nacional_de_tres_de_febrero,licenciatura_en_psicología,2020-12-28,m,,
26852 days,philip,fowler,2456,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2020-09-20,m,,
38219 days,joshua,jones,6608,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2020-06-05,m,,
11738 days,dawn,contreras,7021,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-09-11,f,,
